Order_ID,Date,Customer_ID,Product,Quantity,Unit_Price,Revenue,Region,Sales_Rep
ORD003782,2023-10-05,CUST0068,Hard Drive,1,200.54,200.54,South,REP18
ORD003783,2024-04-01,CUST0162,Laptop,1,650.63,650.63,,REP01
ORD003784,2023-11-25,CUST0006,Motherboard,4,524.38,2097.52,South,REP04
ORD003785,2022-05-21,CUST0049,Monitor,4,706.12,2824.48,East,REP18
ORD003786,2022-04-23,CUST0291,Webcam,1,197.01,197.01,North,REP19
ORD003787,2024-02-05,CUST0007,Laptop,2,1815.63,3631.26,East,REP19
ORD003788,2024-04-23,CUST0253,Hard Drive,2,159.51,319.02,Central,REP03
ORD003789,2023-09-30,CUST0084,SSD,1,477.09,477.09,Central,REP18
ORD003790,2024-01-19,CUST0043,Laptop,8,1235.59,9884.72,North,REP05
ORD003791,2022-10-15,CUST0084,Desktop,1,1514.89,1514.89,East,
ORD003792,2023-06-28,CUST0038,Laptop,1,1498.59,1498.59,South,REP16
ORD003793,2023-12-16,CUST0004,Webcam,2,72.44,144.88,West,REP13
ORD003794,2023-01-07,CUST0118,Case,3,106.32,318.96,South,REP02
ORD003795,2024-01-29,CUST0087,Desktop,1,1115.19,1115.19,West,REP04
ORD003796,2022-05-10,CUST0068,Hard Drive,3,70.47,211.41,North,REP08
ORD003797,2023-03-30,CUST0261,Keyboard,2,30.67,61.34,East,REP16
ORD003798,2022-05-02,CUST0019,Webcam,1,205.49,205.49,South,REP11
ORD003799,2024-10-31,CUST0299,Graphics Card,1,986.89,986.89,North,REP13
ORD003800,2024-04-08,CUST0177,Power Supply,2,186.89,373.78,East,REP06
ORD003801,2022-04-11,CUST0008,Power Supply,1,104.29,104.29,West,REP13
ORD003802,2022-01-28,CUST0278,Mouse,6,45.72,274.32,West,REP03
ORD003803,2022-07-29,CUST0140,Mouse,4,15.34,61.36,Central,REP14
ORD003804,2023-12-23,CUST0171,Laptop,9,1730.34,15573.06,North,
ORD003805,2024-07-24,CUST0113,Mouse,1,57.67,57.67,West,REP20
ORD003806,2023-12-15,CUST0141,SSD,7,347.7,2433.9,West,REP03
ORD003807,2022-02-02,CUST0227,Mouse,2,96.84,193.68,West,REP14
ORD003808,2024-12-28,CUST0177,Mouse,1,73.58,73.58,West,
ORD003809,2023-08-09,CUST0019,USB Cable,1,8.47,8.47,West,REP13
ORD003810,2022-01-30,CUST0052,Monitor,1,777.96,777.96,West,REP15
ORD003811,2024-03-10,CUST0005,Webcam,3,68.79,206.37,Central,REP07
ORD003812,2023-07-08,CUST0212,Motherboard,2,569.44,1138.88,Central,REP16
ORD003813,2024-01-27,CUST0152,Webcam,1,73.05,73.05,West,REP02
ORD003814,2024-10-15,CUST0141,Monitor,2,284.08,568.16,South,REP06
ORD003815,2023-12-01,CUST0021,Power Supply,1,235.69,235.69,North,REP17
ORD003816,2024-03-10,CUST0055,Case,2,50.0,100.0,South,REP02
ORD003817,2024-01-08,CUST0045,Case,1,157.14,157.14,South,REP07
ORD003818,2024-01-31,CUST0118,Case,4,106.19,424.76,East,REP10
ORD003819,2022-09-17,CUST0006,Graphics Card,4,1133.18,4532.72,North,REP05
ORD003820,2023-06-13,CUST0142,Case,2,159.07,318.14,North,REP03
ORD003821,2024-09-21,CUST0239,Hard Drive,1,105.61,105.61,South,REP16
ORD003822,2023-09-15,CUST0219,Laptop,1,1634.49,1634.49,North,REP17
ORD003823,2024-10-04,CUST0007,SSD,4,473.74,1894.96,Central,REP01
ORD003824,2024-02-24,CUST0177,Monitor,1,709.98,709.98,South,REP15
ORD003825,2024-06-10,CUST0243,Motherboard,1,192.86,192.86,East,REP15
ORD003826,2023-12-12,CUST0154,Power Supply,1,81.87,81.87,South,REP17
ORD003827,2023-02-05,CUST0077,Graphics Card,2,1184.35,2368.7,West,REP11
ORD003828,2022-09-20,CUST0058,RAM,2,123.7,247.4,East,REP15
ORD003829,2023-01-18,CUST0129,Hard Drive,4,56.31,225.24,North,REP11
ORD003830,2024-12-15,CUST0017,Monitor,1,482.01,482.01,West,REP15
ORD003831,2024-02-15,CUST0254,Graphics Card,1,257.54,257.54,South,REP10
ORD003832,2024-10-22,CUST0031,USB Cable,4,6.98,27.92,South,REP11
ORD003833,2023-03-17,CUST0098,Graphics Card,4,1384.7,5538.8,Central,REP04
ORD003834,2022-10-07,CUST0152,Webcam,1,66.96,66.96,North,REP03
ORD003835,2023-03-27,CUST0025,Laptop,2,1453.36,2906.72,North,REP03
ORD003836,2022-10-19,CUST0157,SSD,1,406.92,406.92,Central,REP12
ORD003837,2023-02-24,CUST0050,Keyboard,6,32.44,194.64,Central,REP04
ORD003838,2023-04-11,CUST0231,Power Supply,1,110.76,110.76,East,REP06
ORD003839,2024-08-15,CUST0155,Laptop,6,638.35,3830.1,North,REP08
ORD003840,2024-10-13,CUST0283,Headphones,3,303.39,910.17,Central,REP14
ORD003841,2024-12-08,CUST0028,Hard Drive,2,73.08,146.16,West,REP05
ORD003842,2022-11-11,CUST0113,USB Cable,1,20.18,20.18,South,REP17
ORD003843,2022-04-03,CUST0012,Case,2,73.7,147.4,North,REP08
ORD003844,2022-03-25,CUST0106,Case,2,180.77,361.54,North,REP04
ORD003845,2024-12-11,CUST0236,Keyboard,1,163.56,163.56,Central,REP16
ORD003846,2022-01-14,CUST0181,USB Cable,3,5.45,16.35,West,
ORD003847,2024-07-09,CUST0036,Webcam,8,242.09,1936.72,South,REP05
ORD003848,2022-09-18,CUST0258,Desktop,2,1297.23,2594.46,South,REP14
ORD003849,2024-09-11,CUST0017,Hard Drive,3,247.53,742.59,West,REP07
ORD003850,2022-01-23,CUST0221,Case,1,87.9,87.9,East,REP19
ORD003851,2024-04-03,CUST0018,Webcam,2,178.63,357.26,West,REP18
ORD003852,2023-01-08,CUST0175,Keyboard,1,65.43,65.43,East,REP17
ORD003853,2022-07-07,CUST0222,Desktop,2,1759.9,3519.8,East,REP12
ORD003854,2023-01-07,CUST0240,Desktop,6,634.91,3809.46,West,REP18
ORD003855,2022-02-08,CUST0130,Mouse,3,88.28,264.84,South,REP17
ORD003856,2023-11-24,CUST0283,SSD,1,213.83,213.83,East,REP12
ORD003857,2022-05-31,CUST0054,SSD,1,168.57,168.57,Central,REP07
ORD003858,2024-03-17,CUST0237,Headphones,2,243.19,486.38,South,REP14
ORD003859,2024-01-20,CUST0107,SSD,2,152.22,304.44,Central,REP10
ORD003860,2022-05-30,CUST0036,SSD,4,212.26,849.04,Central,REP18
ORD003861,2024-10-03,CUST0007,Power Supply,4,82.57,330.28,South,REP16
ORD003862,2022-02-26,CUST0055,Laptop,2,640.97,1281.94,North,REP11
ORD003863,2023-09-23,CUST0129,Mouse,1,35.68,35.68,South,REP16
ORD003864,2023-06-20,CUST0047,SSD,1,325.63,325.63,North,REP17
ORD003865,2024-02-27,CUST0010,Motherboard,1,506.02,506.02,East,REP10
ORD003866,2022-07-03,CUST0014,Headphones,1,393.06,393.06,West,REP13
ORD003867,2024-02-20,CUST0019,USB Cable,2,21.66,43.32,West,REP19
ORD003868,2023-01-07,CUST0115,Motherboard,3,180.71,542.13,South,REP06
ORD003869,2024-03-03,CUST0186,SSD,3,309.0,927.0,South,REP20
ORD003870,2024-01-16,CUST0081,Headphones,1,368.55,368.55,West,REP16
ORD003871,2023-11-19,CUST0239,Mouse,2,104.9,209.8,North,REP16
ORD003872,2024-04-27,CUST0175,Laptop,1,1725.73,1725.73,Central,REP14
ORD003873,2024-05-10,CUST0243,Motherboard,1,112.67,112.67,Central,REP07
ORD003874,2024-09-07,CUST0109,Power Supply,4,257.49,1029.96,Central,REP07
ORD003875,2023-07-11,CUST0077,Case,1,119.39,119.39,South,REP16
ORD003876,2024-05-18,CUST0136,Case,2,168.31,336.62,East,REP11
ORD003877,2024-03-04,CUST0227,Webcam,1,169.99,169.99,Central,REP03
ORD003878,2023-05-04,CUST0019,Mouse,5,129.51,647.55,East,REP05
ORD003879,2023-05-10,CUST0287,USB Cable,2,17.38,34.76,Central,REP09
ORD003880,2024-03-26,CUST0014,Headphones,1,355.04,355.04,Central,REP08
ORD003881,2023-07-27,CUST0247,Hard Drive,2,266.72,533.44,North,
ORD003882,2023-03-19,CUST0298,Keyboard,3,151.29,453.87,East,REP07
ORD003883,2023-05-23,CUST0269,Webcam,7,166.18,1163.26,East,REP02
ORD003884,2022-03-01,CUST0052,USB Cable,1,10.54,10.54,,REP09
ORD003885,2024-03-02,CUST0161,Keyboard,5,51.8,259.0,East,
ORD003886,2022-10-17,CUST0232,Webcam,6,115.8,694.8,South,REP19
ORD003887,2023-08-20,CUST0137,Case,5,103.13,515.65,East,REP13
ORD003888,2023-05-23,CUST0101,Keyboard,3,173.14,519.42,South,REP19
ORD003889,2023-11-19,CUST0295,SSD,2,124.52,249.04,North,REP10
ORD003890,2022-07-01,CUST0248,Laptop,2,768.56,1537.12,West,REP18
ORD003891,2023-11-03,CUST0237,Desktop,3,1070.09,3210.27,Central,REP16
ORD003892,2024-11-27,CUST0135,Keyboard,2,199.25,398.5,North,REP09
ORD003893,2024-01-31,CUST0108,Mouse,3,108.81,326.43,West,
ORD003894,2023-12-06,CUST0096,RAM,2,236.92,473.84,South,
ORD003895,2024-12-17,CUST0006,USB Cable,3,13.35,40.05,West,REP18
ORD003896,2022-11-24,CUST0112,SSD,4,140.23,560.92,West,REP19
ORD003897,2024-08-03,CUST0153,Mouse,1,60.95,60.95,Central,REP04
ORD003898,2023-05-24,CUST0172,USB Cable,4,15.28,61.12,,REP17
ORD003899,2022-05-16,CUST0187,Motherboard,2,103.33,206.66,West,REP04
ORD003900,2023-07-02,CUST0276,Laptop,4,1243.94,4975.76,West,REP10
ORD003901,2024-11-15,CUST0180,Keyboard,2,165.0,330.0,South,REP15
ORD003902,2023-11-04,CUST0135,RAM,1,114.03,114.03,North,REP20
ORD003903,2022-04-29,CUST0284,SSD,5,64.35,321.75,North,REP17
ORD003904,2024-03-09,CUST0043,Motherboard,1,592.73,592.73,South,REP14
ORD003905,2024-10-26,CUST0022,Power Supply,4,116.74,466.96,East,REP18
ORD003906,2023-10-09,CUST0012,Graphics Card,2,963.91,1927.82,North,REP02
ORD003907,2024-06-11,CUST0040,Laptop,2,1767.11,3534.22,East,REP20
ORD003908,2024-01-11,CUST0206,Monitor,1,284.37,284.37,,REP13
ORD003909,2022-12-05,CUST0002,Case,2,79.34,158.68,West,
ORD003910,2022-08-29,CUST0238,Motherboard,1,263.67,263.67,,REP07
ORD003911,2022-10-26,CUST0048,Power Supply,1,293.67,293.67,Central,REP18
ORD003912,2022-02-15,CUST0273,Mouse,1,27.92,27.92,North,REP05
ORD003913,2024-02-27,CUST0064,Case,1,122.75,122.75,North,REP02
ORD003914,2022-04-25,CUST0230,Case,8,193.72,1549.76,East,REP07
ORD003915,2024-09-21,CUST0270,SSD,7,256.71,1796.97,South,REP05
ORD003916,2023-11-02,CUST0044,Keyboard,2,114.73,229.46,North,REP18
ORD003917,2023-01-20,CUST0141,Motherboard,3,347.91,1043.73,South,REP05
ORD003918,2022-07-21,CUST0240,Hard Drive,1,135.82,135.82,East,REP14
ORD003919,2022-06-12,CUST0004,Headphones,3,364.95,1094.85,Central,REP17
ORD003920,2023-11-04,CUST0053,Power Supply,4,125.83,503.32,Central,
ORD003921,2023-08-26,CUST0167,Hard Drive,6,188.6,1131.6,Central,REP01
ORD003922,2023-06-07,CUST0059,Mouse,2,67.01,134.02,East,
ORD003923,2024-04-25,CUST0108,SSD,4,469.32,1877.28,East,REP12
ORD003924,2022-06-09,CUST0229,Power Supply,1,65.5,65.5,South,REP15
ORD003925,2024-07-14,CUST0295,RAM,10,169.13,1691.3,West,REP06
ORD003926,2022-08-29,CUST0019,Monitor,1,290.94,290.94,West,REP19
ORD003927,2024-08-20,CUST0019,SSD,2,76.96,153.92,West,REP11
ORD003928,2023-08-06,CUST0214,Hard Drive,3,258.03,774.09,Central,REP15
ORD003929,2022-08-05,CUST0175,Webcam,3,129.54,388.62,South,REP14
ORD003930,2022-11-12,CUST0016,Headphones,1,164.69,164.69,South,REP06
ORD003931,2023-06-24,CUST0064,SSD,6,383.06,2298.36,North,REP05
ORD003932,2024-10-02,CUST0033,Monitor,1,591.7,591.7,West,REP10
ORD003933,2023-02-18,CUST0019,Mouse,2,24.45,48.9,North,REP12
ORD003934,2023-08-17,CUST0187,Headphones,1,161.59,161.59,East,REP14
ORD003935,2024-05-18,CUST0248,Hard Drive,1,289.08,289.08,South,REP14
ORD003936,2023-12-31,CUST0033,Motherboard,2,84.04,168.08,Central,REP14
ORD003937,2023-02-16,CUST0242,Desktop,2,1168.38,2336.76,East,REP18
ORD003938,2024-07-24,CUST0024,SSD,1,161.87,161.87,West,REP20
ORD003939,2022-05-21,CUST0266,RAM,1,216.79,216.79,North,REP17
ORD003940,2022-02-20,CUST0283,Desktop,2,640.09,1280.18,East,REP07
ORD003941,2024-01-27,CUST0019,Power Supply,3,101.15,303.45,North,
ORD003942,2023-05-02,CUST0256,Graphics Card,5,482.27,2411.35,Central,
ORD003943,2023-04-29,CUST0033,Hard Drive,1,190.13,190.13,West,REP18
ORD003944,2023-09-01,CUST0212,Mouse,1,143.36,143.36,West,REP15
ORD003945,2023-07-14,CUST0279,Case,1,174.93,174.93,South,REP08
ORD003946,2023-01-16,CUST0247,Mouse,1,36.09,36.09,West,REP09
ORD003947,2023-09-21,CUST0287,Mouse,3,128.75,386.25,East,REP07
ORD003948,2024-10-10,CUST0168,SSD,2,420.99,841.98,West,REP17
ORD003949,2024-08-29,CUST0291,USB Cable,1,25.62,25.62,East,REP06
ORD003950,2022-06-30,CUST0112,Mouse,1,140.52,140.52,East,REP19
ORD003951,2022-07-08,CUST0074,Motherboard,1,250.06,250.06,,REP07
ORD003952,2022-11-09,CUST0285,RAM,4,138.5,554.0,Central,REP19
ORD003953,2024-03-06,CUST0058,Webcam,8,127.84,1022.72,Central,REP04
ORD003954,2022-10-12,CUST0070,SSD,1,403.86,403.86,South,REP09
ORD003955,2023-01-16,CUST0249,Case,1,48.39,48.39,West,REP18
ORD003956,2024-03-03,CUST0252,RAM,5,225.2,1126.0,South,REP10
ORD003957,2023-11-01,CUST0169,USB Cable,6,17.54,105.24,North,REP11
ORD003958,2023-10-29,CUST0191,RAM,2,241.64,483.28,West,REP15
ORD003959,2022-01-05,CUST0048,Laptop,1,1830.04,1830.04,East,REP05
ORD003960,2024-09-07,CUST0136,RAM,1,150.33,150.33,East,REP07
ORD003961,2022-12-06,CUST0028,USB Cable,2,5.91,11.82,West,REP12
ORD003962,2023-06-03,CUST0044,Monitor,1,177.5,177.5,East,REP17
ORD003963,2022-07-24,CUST0043,Power Supply,1,142.16,142.16,North,REP19
ORD003964,2023-12-13,CUST0210,RAM,2,285.45,570.9,North,REP12
ORD003965,2023-10-11,CUST0006,Case,1,176.35,176.35,East,REP09
ORD003966,2023-01-16,CUST0211,Graphics Card,4,931.45,3725.8,West,REP07
ORD003967,2022-04-08,CUST0050,Motherboard,1,225.16,225.16,South,REP01
ORD003968,2024-11-01,CUST0024,SSD,1,487.04,487.04,West,REP05
ORD003969,2023-07-02,CUST0209,Headphones,2,199.88,399.76,,REP12
ORD003970,2022-09-29,CUST0220,USB Cable,2,5.47,10.94,South,REP04
ORD003971,2023-03-18,CUST0023,Headphones,8,364.32,2914.56,,REP10
ORD003972,2024-09-18,CUST0003,USB Cable,2,23.29,46.58,East,REP14
ORD003973,2022-11-10,CUST0036,Case,1,182.31,182.31,South,REP19
ORD003974,2023-02-16,CUST0123,Power Supply,3,164.98,494.94,East,
ORD003975,2022-09-16,CUST0028,USB Cable,1,12.05,12.05,North,REP14
ORD003976,2022-12-26,CUST0183,Keyboard,5,56.22,281.1,North,REP11
ORD003977,2022-10-26,CUST0216,Mouse,1,73.52,73.52,East,REP15
ORD003978,2023-05-11,CUST0074,Webcam,2,172.1,344.2,West,REP15
ORD003979,2022-01-16,CUST0022,Case,1,193.63,193.63,West,REP14
ORD003980,2022-06-05,CUST0034,Motherboard,2,116.92,233.84,South,REP03
ORD003981,2023-02-19,CUST0097,Motherboard,4,173.72,694.88,South,REP19
ORD003982,2023-04-19,CUST0145,Laptop,4,1444.47,5777.88,East,REP19
ORD003983,2024-05-07,CUST0298,Headphones,1,205.04,205.04,North,REP10
ORD003984,2024-12-17,CUST0044,Keyboard,1,25.77,25.77,East,REP09
ORD003985,2023-11-16,CUST0294,RAM,4,281.5,1126.0,East,REP01
ORD003986,2022-05-21,CUST0157,Power Supply,6,243.7,1462.2,North,REP18
ORD003987,2022-07-21,CUST0187,Laptop,1,1410.19,1410.19,South,REP08
ORD003988,2023-05-03,CUST0100,Laptop,2,973.56,1947.12,East,REP15
ORD003989,2023-08-01,CUST0230,Desktop,1,1086.74,1086.74,East,REP02
ORD003990,2024-08-05,CUST0057,Laptop,5,1742.68,8713.4,East,REP06
ORD003991,2022-12-14,CUST0290,Hard Drive,1,274.63,274.63,South,REP16
ORD003992,2024-02-06,CUST0228,Webcam,1,151.13,151.13,West,
ORD003993,2024-10-07,CUST0036,Graphics Card,3,507.78,1523.34,Central,REP02
ORD003994,2022-06-21,CUST0046,Motherboard,1,276.78,276.78,Central,REP03
ORD003995,2024-02-09,CUST0132,Mouse,2,100.1,200.2,North,
ORD003996,2023-08-30,CUST0172,Case,2,198.84,397.68,East,REP19
ORD003997,2024-08-14,CUST0004,Laptop,1,1495.92,1495.92,West,REP19
ORD003998,2022-01-26,CUST0094,USB Cable,2,18.45,36.9,East,REP15
ORD003999,2022-11-24,CUST0197,Webcam,2,45.47,90.94,South,REP03
ORD004000,2022-02-10,CUST0113,Graphics Card,1,352.8,352.8,Central,REP14
ORD004001,2022-05-20,CUST0036,SSD,2,182.47,364.94,Central,REP03
ORD004002,2023-02-07,CUST0271,Monitor,4,474.74,1898.96,West,REP01
ORD004003,2024-12-08,CUST0026,USB Cable,3,16.62,49.86,West,REP03
ORD004004,2022-10-02,CUST0052,Graphics Card,1,701.41,701.41,South,REP04
ORD004005,2024-04-01,CUST0163,Mouse,1,70.76,70.76,West,REP20
ORD004006,2022-08-18,CUST0056,SSD,1,419.67,419.67,South,REP04
ORD004007,2023-05-07,CUST0236,Power Supply,1,281.86,281.86,Central,REP10
ORD004008,2022-12-24,CUST0218,Headphones,2,46.61,93.22,West,REP15
ORD004009,2024-12-11,CUST0062,Webcam,3,174.18,522.54,South,REP18
ORD004010,2024-10-14,CUST0123,Mouse,1,81.34,81.34,East,REP12
ORD004011,2023-11-14,CUST0191,RAM,1,183.02,183.02,South,REP13
ORD004012,2022-09-12,CUST0103,Monitor,1,377.93,377.93,North,REP02
ORD004013,2024-05-22,CUST0252,RAM,3,190.26,570.78,South,REP04
ORD004014,2023-01-23,CUST0040,Keyboard,1,86.52,86.52,North,REP08
ORD004015,2023-03-20,CUST0264,Laptop,3,981.41,2944.23,West,REP16
ORD004016,2023-11-10,CUST0039,Monitor,1,425.29,425.29,South,REP09
ORD004017,2023-06-04,CUST0011,USB Cable,5,17.6,88.0,North,REP13
ORD004018,2023-02-08,CUST0293,Mouse,5,114.44,572.2,North,REP06
ORD004019,2023-03-29,CUST0172,Desktop,1,1128.6,1128.6,West,REP01
ORD004020,2023-07-22,CUST0029,RAM,1,227.52,227.52,West,REP11
ORD004021,2024-10-10,CUST0020,Graphics Card,2,827.27,1654.54,Central,REP07
ORD004022,2023-09-09,CUST0127,Keyboard,1,74.33,74.33,East,REP17
ORD004023,2023-11-08,CUST0030,USB Cable,3,13.79,41.37,Central,REP06
ORD004024,2022-03-12,CUST0192,Graphics Card,4,1223.38,4893.52,West,REP15
ORD004025,2023-01-17,CUST0007,Case,3,137.89,413.67,South,REP14
ORD004026,2024-08-01,CUST0009,Laptop,4,1709.88,6839.52,Central,REP13
ORD004027,2023-07-13,CUST0035,Mouse,2,122.26,244.52,North,REP01
ORD004028,2024-08-28,CUST0300,Mouse,1,97.11,97.11,East,REP05
ORD004029,2022-08-07,CUST0213,Power Supply,3,181.14,543.42,North,REP20
ORD004030,2022-08-21,CUST0230,Keyboard,1,192.69,192.69,Central,REP11
ORD004031,2024-10-26,CUST0046,Case,3,141.47,424.41,North,
ORD004032,2024-07-27,CUST0211,Headphones,1,176.38,176.38,North,REP10
ORD004033,2022-11-27,CUST0146,Webcam,1,79.35,79.35,,REP14
ORD004034,2022-12-31,CUST0200,Desktop,10,1596.63,15966.3,East,REP20
ORD004035,2023-05-27,CUST0043,SSD,1,185.18,185.18,West,REP15
ORD004036,2023-07-20,CUST0175,Webcam,9,120.44,1083.96,North,REP09
ORD004037,2022-04-14,CUST0270,Webcam,8,50.65,405.2,South,REP03
ORD004038,2024-01-03,CUST0017,Desktop,4,1069.42,4277.68,,REP03
ORD004039,2022-12-16,CUST0205,Monitor,3,339.19,1017.57,North,REP03
ORD004040,2023-11-23,CUST0172,Webcam,2,93.15,186.3,North,REP09
ORD004041,2023-02-08,CUST0022,Webcam,5,122.33,611.65,North,REP20
ORD004042,2024-06-01,CUST0225,Graphics Card,1,1186.72,1186.72,East,REP20
ORD004043,2024-08-27,CUST0091,Hard Drive,2,92.61,185.22,North,REP10
ORD004044,2022-08-26,CUST0038,RAM,2,218.25,436.5,East,REP20
ORD004045,2022-08-14,CUST0263,Mouse,2,10.96,21.92,North,REP12
ORD004046,2023-01-24,CUST0079,SSD,2,113.24,226.48,South,REP01
ORD004047,2022-03-04,CUST0040,Desktop,1,1140.27,1140.27,North,REP17
ORD004048,2024-06-11,CUST0201,SSD,2,491.06,982.12,Central,REP13
ORD004049,2022-06-01,CUST0052,Graphics Card,4,905.2,3620.8,West,REP20
ORD004050,2024-07-25,CUST0214,Case,1,146.88,146.88,Central,REP10
ORD004051,2022-09-11,CUST0059,Case,6,194.67,1168.02,South,REP18
ORD004052,2022-07-21,CUST0112,Keyboard,3,31.09,93.27,East,REP04
ORD004053,2024-12-28,CUST0279,Motherboard,4,168.83,675.32,South,REP09
ORD004054,2022-09-14,CUST0202,Monitor,2,722.92,1445.84,East,REP16
ORD004055,2022-11-20,CUST0130,Laptop,4,1992.49,7969.96,East,REP06
ORD004056,2022-03-22,CUST0050,Power Supply,1,162.05,162.05,West,REP05
ORD004057,2024-10-07,CUST0241,RAM,4,223.58,894.32,West,REP10
ORD004058,2024-10-19,CUST0042,USB Cable,1,26.58,26.58,North,REP11
ORD004059,2022-04-17,CUST0190,Laptop,5,861.65,4308.25,South,
ORD004060,2024-10-06,CUST0071,Case,10,63.14,631.4,West,REP12
ORD004061,2023-08-16,CUST0107,Case,1,50.36,50.36,Central,REP19
ORD004062,2024-06-08,CUST0164,Motherboard,1,456.44,456.44,South,REP06
ORD004063,2022-12-13,CUST0025,Motherboard,3,562.51,1687.53,Central,REP07
ORD004064,2024-07-29,CUST0057,Hard Drive,1,212.73,212.73,Central,REP02
ORD004065,2023-04-21,CUST0119,Headphones,5,364.4,1822.0,West,REP03
ORD004066,2023-04-27,CUST0096,Desktop,1,1584.74,1584.74,West,REP03
ORD004067,2023-10-02,CUST0241,Graphics Card,1,807.85,807.85,North,REP01
ORD004068,2023-09-02,CUST0205,SSD,8,184.32,1474.56,Central,REP07
ORD004069,2024-10-30,CUST0005,Webcam,3,187.91,563.73,,REP08
ORD004070,2023-10-29,CUST0132,Case,4,132.61,530.44,North,REP18
ORD004071,2022-12-17,CUST0052,Monitor,1,735.15,735.15,Central,REP07
ORD004072,2022-03-12,CUST0050,Graphics Card,3,625.63,1876.89,North,REP19
ORD004073,2023-12-27,CUST0027,Desktop,2,1704.86,3409.72,North,REP16
ORD004074,2023-04-17,CUST0183,Power Supply,2,251.67,503.34,West,
ORD004075,2022-03-04,CUST0073,Mouse,3,19.08,57.24,South,REP05
ORD004076,2024-09-24,CUST0021,Power Supply,2,175.58,351.16,West,REP07
ORD004077,2022-12-20,CUST0034,Keyboard,2,133.99,267.98,Central,REP03
ORD004078,2024-12-13,CUST0181,Power Supply,1,205.52,205.52,Central,REP10
ORD004079,2023-10-18,CUST0011,Case,3,62.24,186.72,North,REP15
ORD004080,2024-05-16,CUST0112,Keyboard,1,156.34,156.34,West,REP03
ORD004081,2023-02-26,CUST0274,Keyboard,3,198.3,594.9,North,REP17
ORD004082,2022-04-21,CUST0298,Power Supply,1,158.0,158.0,,REP09
ORD004083,2023-04-27,CUST0010,Power Supply,2,281.94,563.88,North,REP08
ORD004084,2024-02-02,CUST0067,Graphics Card,3,320.48,961.44,North,REP03
ORD004085,2023-06-02,CUST0034,Laptop,1,1315.96,1315.96,West,REP09
ORD004086,2024-08-21,CUST0005,Hard Drive,1,161.4,161.4,South,REP10
ORD004087,2022-01-23,CUST0160,Keyboard,1,139.65,139.65,North,REP16
ORD004088,2023-09-21,CUST0034,Mouse,2,28.16,56.32,North,REP02
ORD004089,2024-03-20,CUST0008,Laptop,4,598.45,2393.8,East,REP08
ORD004090,2024-07-21,CUST0076,SSD,1,193.52,193.52,North,REP05
ORD004091,2024-01-02,CUST0006,Webcam,3,198.55,595.65,West,REP16
ORD004092,2024-12-06,CUST0284,Motherboard,1,477.42,477.42,Central,REP16
ORD004093,2024-07-18,CUST0033,USB Cable,2,15.59,31.18,West,REP07
ORD004094,2022-06-06,CUST0273,Monitor,6,663.39,3980.34,Central,REP19
ORD004095,2022-11-26,CUST0141,Laptop,1,916.6,916.6,West,REP12
ORD004096,2023-12-01,CUST0044,Graphics Card,2,851.68,1703.36,Central,REP15
ORD004097,2022-08-21,CUST0297,Hard Drive,1,188.88,188.88,North,REP13
ORD004098,2022-03-24,CUST0249,Keyboard,1,132.75,132.75,North,REP11
ORD004099,2022-08-06,CUST0201,Motherboard,1,591.92,591.92,East,
ORD004100,2023-09-19,CUST0230,SSD,1,144.13,144.13,South,REP03
ORD004101,2022-03-05,CUST0234,Webcam,2,87.86,175.72,East,REP01
ORD004102,2024-08-16,CUST0036,RAM,2,59.42,118.84,East,REP09
ORD004103,2023-12-11,CUST0113,Headphones,2,282.5,565.0,East,REP11
ORD004104,2022-03-15,CUST0212,USB Cable,1,23.97,23.97,Central,REP15
ORD004105,2024-12-12,CUST0085,Hard Drive,1,293.01,293.01,Central,REP05
ORD004106,2022-03-06,CUST0005,Graphics Card,3,250.31,750.93,South,
ORD004107,2023-09-28,CUST0089,USB Cable,7,24.0,168.0,North,REP10
ORD004108,2024-01-22,CUST0144,RAM,1,167.86,167.86,,REP04
ORD004109,2023-09-29,CUST0027,Hard Drive,5,156.88,784.4,West,REP09
ORD004110,2024-06-06,CUST0255,Monitor,2,650.23,1300.46,East,REP02
ORD004111,2024-04-28,CUST0258,USB Cable,2,7.05,14.1,,REP15
ORD004112,2023-05-12,CUST0151,Monitor,2,362.09,724.18,,REP08
ORD004113,2023-05-16,CUST0272,Monitor,1,350.17,350.17,West,REP19
ORD004114,2023-06-10,CUST0030,SSD,1,416.97,416.97,North,REP09
ORD004115,2022-07-27,CUST0257,Motherboard,2,321.3,642.6,Central,REP19
ORD004116,2022-11-26,CUST0063,Mouse,1,75.4,75.4,East,REP04
ORD004117,2022-05-02,CUST0127,Desktop,5,1213.99,6069.95,East,REP03
ORD004118,2024-02-16,CUST0086,Power Supply,2,142.9,285.8,Central,REP15
ORD004119,2024-08-30,CUST0236,Laptop,1,532.36,532.36,East,REP09
ORD004120,2023-12-27,CUST0170,Case,3,101.01,303.03,West,REP07
ORD004121,2022-11-14,CUST0035,Keyboard,1,42.22,42.22,East,REP04
ORD004122,2022-02-25,CUST0007,RAM,2,75.75,151.5,West,REP08
ORD004123,2023-02-22,CUST0091,Laptop,3,1676.09,5028.27,East,REP03
ORD004124,2022-12-02,CUST0126,RAM,5,264.8,1324.0,West,REP12
ORD004125,2022-10-06,CUST0027,Headphones,4,316.73,1266.92,North,REP04
